gesture,person,trial,uwb_distance_mean,uwb_distance_std,uwb_distance_min,uwb_distance_max,uwb_distance_energy,uwb_distance_slope,uwb_direction_changes,uwb_skewness,uwb_peak_time_fraction,uwb_trough_time_fraction,uwb_early_late_diff
open_close_fist,nav,18,59.17333333333333,14.379961366042988,15.0,82.0,278120.0,3.0,41,-0.8102943510128141,0.8108108108108109,0.3918918918918919,12.824324324324323
open_close_fist,nav,19,64.01351351351352,7.002882115635894,51.0,83.0,306861.0,2.0,40,0.7962691713868562,0.9452054794520548,0.0410958904109589,8.135135135135137
open_close_fist,nav,20,53.333333333333336,28.871362204709975,9.0,122.0,275850.0,107.0,36,-0.29971303571085806,1.0,0.13513513513513514,45.252489331436706
palm_up_down,jon,1,45.013215859030836,15.457624375442025,0.0,109.0,514184.0,-24.0,114,1.5027103146588194,0.008849557522123894,0.5575221238938053,-12.590669150752987
palm_up_down,jon,2,41.066964285714285,8.956241722086268,26.0,82.0,395743.0,-33.0,129,1.6929258140966787,0.017937219730941704,0.1210762331838565,-9.455357142857139
palm_up_down,jon,3,46.74770642201835,15.136250286023662,31.0,122.0,526351.0,-77.0,107,2.5050427991255613,0.004608294930875576,0.43317972350230416,-3.6605504587155977
palm_up_down,jon,4,46.70935960591133,12.892097135664649,20.0,106.0,476638.0,-73.0,98,1.2663012139746368,0.0,0.9356435643564357,-13.977771306542415
palm_up_down,jon,5,48.346846846846844,11.003744815631407,14.0,106.0,545787.0,-29.0,120,0.8762265886166384,0.6199095022624435,0.8371040723981901,-0.2432432432432421
palm_up_down,jon,6,48.325581395348834,16.09524114304216,20.0,122.0,557800.0,-38.0,123,1.0864496334696756,0.009345794392523364,0.5467289719626168,3.9970578054690193
palm_up_down,jon,7,44.851351351351354,12.285290148372786,26.0,119.0,480091.0,-83.0,98,2.431442181560937,0.0,0.7058823529411765,-4.855855855855857
palm_up_down,jon,8,43.0929203539823,12.73991856723783,19.0,79.0,456363.0,-46.0,111,0.4417538511744854,0.008888888888888889,0.9644444444444444,-4.115044247787608
palm_up_down,jon,9,47.08675799086758,17.404580250333247,6.0,129.0,551898.0,-45.0,94,1.2196518271639547,0.01834862385321101,0.3256880733944954,-4.064804003336114
palm_up_down,jon,10,49.14473684210526,12.082723581265698,15.0,84.0,583953.0,-20.0,108,-0.01625338427708028,0.2511013215859031,0.1894273127753304,2.043859649122801
palm_up_down,jon,11,43.2027027027027,14.41406319955006,7.0,109.0,460481.0,-36.0,97,1.3915156816942238,0.013574660633484163,0.6742081447963801,-10.693693693693689
palm_up_down,jon,12,47.68072289156626,13.522421878248416,20.0,102.0,407747.0,-41.0,79,0.7513180319596214,0.3939393939393939,0.6606060606060606,-12.734939759036145
palm_up_down,jon,13,42.73053892215569,12.963069203804197,25.0,106.0,332988.0,-26.0,77,1.3729300061308956,0.012048192771084338,0.7831325301204819,-4.392139988525528
palm_up_down,jon,14,38.47904191616767,11.070724366735497,21.0,77.0,267734.0,-25.0,93,1.5768915319405048,0.0,0.35542168674698793,-5.850258175559382
palm_up_down,jon,15,34.137724550898206,12.982676697181095,19.0,137.0,222767.0,-109.0,84,3.460028089966637,0.0,0.5602409638554217,-15.463281698221454
palm_up_down,jon,16,34.21556886227545,12.719507277994639,16.0,100.0,222526.0,-76.0,80,2.2916325611803283,0.0,0.927710843373494,-3.715289730349973
palm_up_down,jon,17,36.58433734939759,12.164613720563953,17.0,109.0,246741.0,-72.0,86,2.439567026145442,0.006060606060606061,0.593939393939394,-13.072289156626503
palm_up_down,jon,18,41.041916167664674,12.903303802627926,24.0,124.0,309106.0,-79.0,92,2.9491623874432964,0.0,0.8674698795180723,-6.28815261044177
palm_up_down,jon,19,36.5688622754491,13.645853943352442,20.0,107.0,254423.0,-23.0,80,1.7591285240713577,0.006024096385542169,0.18674698795180722,-5.43215720022949
palm_up_down,jon,20,41.78181818181818,16.867064096625395,0.0,99.0,334986.0,-69.0,76,0.5526959446353698,0.012195121951219513,0.9390243902439024,-3.2459594475462836
palm_up_down,nav,1,73.12666666666667,9.383174066143905,50.0,91.0,815333.0,-6.0,81,-0.5020168556587465,0.4429530201342282,0.7583892617449665,1.9066666666666663
palm_up_down,nav,2,72.28,9.8462310894406,46.0,96.0,798202.0,-10.0,69,-0.45211584121385523,0.7785234899328859,0.5906040268456376,-0.13333333333332575
palm_up_down,nav,3,65.30666666666667,10.762246770798166,38.0,113.0,657118.0,14.0,69,0.5919693695567457,0.9194630872483222,0.9261744966442953,-0.29333333333333655
palm_up_down,nav,4,71.06,9.011274419673759,45.0,112.0,769609.0,-1.0,80,0.8414472474215722,0.2751677852348993,0.28187919463087246,-0.5466666666666669
palm_up_down,nav,5,72.98666666666666,12.315294916845836,35.0,109.0,821808.0,-11.0,75,-0.5676928548359194,0.35570469798657717,0.7516778523489933,2.480000000000004
palm_up_down,nav,6,76.01324503311258,13.871208332210568,45.0,122.0,901534.0,0.0,76,0.45019196214958884,0.8,0.7266666666666667,11.973859649122815
palm_up_down,nav,7,67.6887417218543,9.911653072452477,47.0,85.0,706681.0,-2.0,78,-0.4237989164555721,0.6133333333333333,0.30666666666666664,4.573859649122809
palm_up_down,nav,8,58.6,8.845337754998392,37.0,84.0,526830.0,1.0,75,-0.22993407794154602,0.28187919463087246,0.7651006711409396,-0.37333333333333485
palm_up_down,nav,9,63.85333333333333,10.22505854370635,39.0,94.0,627270.0,-15.0,72,-0.13120144644765025,0.19463087248322147,0.6577181208053692,-3.440000000000005
palm_up_down,nav,10,72.28,12.953825689733517,36.0,113.0,808830.0,-9.0,75,0.23776565326614277,0.013422818791946308,0.1342281879194631,-3.973333333333329
palm_up_down,nav,11,67.37333333333333,7.135401569327095,51.0,90.0,688512.0,9.0,66,-0.12491987553868307,0.33557046979865773,0.24161073825503357,-3.173333333333332
palm_up_down,nav,12,63.7248322147651,9.278581137483696,41.0,80.0,617895.0,-27.0,60,-0.5814049186705151,0.46621621621621623,1.0,-1.2446846846846853
palm_up_down,nav,13,62.83443708609271,10.977056423717862,45.0,88.0,614368.0,15.0,70,0.10421710889634338,0.9866666666666667,0.8,2.2671929824561374
palm_up_down,nav,14,62.166666666666664,8.995863246823816,39.0,79.0,591843.0,4.0,73,-0.9209685891278144,0.9798657718120806,0.35570469798657717,3.106666666666662
palm_up_down,nav,15,62.17333333333333,9.802548421484873,31.0,77.0,594242.0,0.0,67,-1.1874798298518956,0.19463087248322147,0.348993288590604,-3.3599999999999994
palm_up_down,nav,16,63.728476821192054,9.486786750290596,42.0,78.0,626849.0,5.0,78,-0.5091526470017249,0.56,0.30666666666666664,3.0898245614035034
palm_up_down,nav,17,55.00662251655629,10.359432269047202,34.0,79.0,473090.0,16.0,68,-0.08336555548416501,0.1,0.8533333333333334,-3.483684210526313
palm_up_down,nav,18,59.05960264900662,13.136689326638914,16.0,91.0,552752.0,14.0,81,-0.08749802106751613,0.8333333333333334,0.8466666666666667,4.357017543859648
palm_up_down,nav,19,66.08609271523179,15.769843128033793,41.0,138.0,697025.0,19.0,66,1.0359460686073392,0.4866666666666667,0.7733333333333333,7.535614035087718
palm_up_down,nav,20,67.58666666666667,11.475299076228422,36.0,119.0,704946.0,-7.0,61,0.5735595893489969,0.8590604026845637,0.825503355704698,1.7066666666666634
pull,jon,1,83.32954545454545,24.53741187679683,40.0,122.0,664039.0,36.0,39,-0.4210732825121407,0.8505747126436781,0.2413793103448276,32.34090909090909
pull,jon,2,91.55421686746988,30.484937229403627,44.0,131.0,772855.0,71.0,38,-0.4565915353351608,0.8048780487804879,0.0975609756097561,47.318815331010455
pull,jon,3,86.79761904761905,22.692446699027602,43.0,113.0,676097.0,49.0,45,-0.7576215719531607,0.39759036144578314,0.1686746987951807,27.64285714285714
pull,jon,4,92.13147410358566,22.74338583021969,43.0,116.0,2260373.0,65.0,111,-1.072116527977976,0.388,0.008,23.194539682539684
pull,jon,5,91.58565737051792,35.00818961479888,43.0,249.0,2412990.0,59.0,131,1.7282286007004033,0.796,0.264,41.948190476190476
pull,jon,6,92.92,19.9936389884383,46.0,135.0,2258468.0,16.0,97,-0.880412347819434,0.27710843373493976,0.11244979919678715,15.792000000000002
pull,jon,7,104.75298804780877,28.214226389409387,39.0,245.0,2954077.0,85.0,135,-0.4618981147290978,0.3,0.048,34.60012698412699
pull,jon,8,96.476,24.620670665113895,45.0,248.0,2478449.0,46.0,120,0.37994256384434943,0.30522088353413657,0.08032128514056225,8.183999999999997
pull,jon,9,102.35059760956176,31.21593904146522,46.0,236.0,2873970.0,60.0,123,0.1513378694607548,0.688,0.168,40.87434920634921
pull,jon,10,110.60159362549801,31.93570229579579,43.0,258.0,3326403.0,75.0,110,-0.3940062851185514,0.516,0.14,38.20298412698412
pull,jon,11,106.256,25.977807143791026,49.0,147.0,2991296.0,22.0,144,-0.7916291192032846,0.9156626506024096,0.05622489959839357,24.512
pull,jon,12,97.96812749003983,30.975233971695452,48.0,228.0,2649862.0,11.0,130,0.343390203892682,0.624,0.008,19.251555555555555
pull,jon,13,103.44,25.69977431807525,52.0,142.0,2840078.0,67.0,133,-0.903628190359559,0.39357429718875503,0.0,28.848
pull,jon,14,101.62,24.67767412054872,51.0,138.0,2733903.0,53.0,136,-0.9175247880377849,0.9799196787148594,0.08433734939759036,28.92
pull,jon,15,96.85657370517929,25.149341722146854,35.0,133.0,2513435.0,34.0,125,-0.9033003053875829,0.88,0.012,31.236698412698416
pull,jon,16,100.156,26.721745152590614,43.0,160.0,2686319.0,71.0,129,-0.9348831967995983,0.30120481927710846,0.008032128514056224,31.447999999999993
pull,jon,17,93.136,28.52909924971344,39.0,132.0,2372056.0,39.0,134,-0.7253392514225481,0.8273092369477911,0.14859437751004015,35.664
pull,jon,18,88.29482071713147,28.08993689648191,41.0,143.0,2154840.0,8.0,101,-0.31292223117802226,0.7,0.112,12.30063492063492
pull,jon,19,90.19123505976096,26.91633937901402,43.0,127.0,2223596.0,44.0,117,-0.3216769288479233,0.72,0.156,41.704317460317455
pull,jon,20,100.70517928286853,22.67123273869686,46.0,135.0,2674535.0,63.0,109,-1.0697332009695737,0.74,0.08,28.480888888888884
pull,nav,21,57.4,19.951340807073592,40.0,159.0,923204.0,-9.0,120,2.516072464446943,0.3373493975903614,0.7590361445783133,-20.128
pull,nav,22,52.5609756097561,21.40212980111548,24.0,151.0,396147.0,1.0,67,2.4016729767453198,0.3360655737704918,0.6147540983606558,-22.40084611316763
pull,nav,23,59.59036144578313,16.029367735186526,3.0,159.0,948180.0,19.0,127,2.5784423732952417,0.8548387096774194,0.3709677419354839,10.091806451612904
pull,nav,24,41.32286995515695,15.067077726793634,12.0,83.0,431415.0,17.0,101,0.7162957909943386,0.2702702702702703,0.06306306306306306,-9.814752252252255
pull,nav,25,49.5,20.9753256402442,16.0,82.0,40463.0,-16.0,5,0.12283517679862066,0.23076923076923078,1.0,-20.14285714285714
pull,nav,26,40.71084337349398,10.208505140340957,20.0,84.0,438635.0,-36.0,120,1.3207967372843454,0.22580645161290322,0.4153225806451613,-11.483806451612907
pull,nav,27,41.959349593495936,20.468257548131596,2.0,120.0,268083.0,3.0,53,0.8825855586025989,0.28688524590163933,0.7131147540983607,-26.163670015864625
pull,nav,28,42.21212121212121,18.55206853737908,20.0,101.0,350797.0,-14.0,78,1.3154003653277984,0.23780487804878048,0.676829268292683,-24.62165736115192
pull,nav,29,50.28358208955224,15.954979543805791,25.0,97.0,372922.0,8.0,57,1.1054914361224029,0.46616541353383456,0.6466165413533834,-6.8059701492537314
pull,nav,30,51.38235294117647,16.17298893013459,22.0,91.0,493291.0,16.0,90,0.6824749593328473,0.20118343195266272,0.7692307692307693,-15.964705882352945
pull,nav,31,50.368,17.944820311165,25.0,99.0,714738.0,1.0,117,1.2337788962850298,0.36947791164658633,0.11646586345381527,-16.735999999999997
pull,nav,32,51.203252032520325,23.372542903629636,0.0,170.0,389670.0,17.0,61,1.7445816542505626,0.30327868852459017,0.8442622950819673,-18.13458487572713
pull,nav,33,46.606425702811244,17.803640000420145,18.0,88.0,619793.0,-10.0,107,0.7891544671892002,0.2056451612903226,0.8870967741935484,-22.310451612903222
pull,nav,34,58.558035714285715,15.326687383175193,39.0,108.0,820725.0,-23.0,95,1.411258328439681,0.3183856502242152,0.5426008968609866,-19.151785714285715
pull,nav,35,71.15447154471545,18.9818195090778,46.0,137.0,667062.0,-12.0,50,0.9974387674965804,0.3360655737704918,0.8688524590163934,-4.89714436805923
pull,nav,36,57.67213114754098,16.181066968685823,24.0,100.0,218862.0,-4.0,24,0.53649766847644,0.35,0.65,-19.46989247311828
pull,nav,37,65.48421052631579,16.716750602091327,25.0,102.0,433925.0,12.0,35,0.6298160527457959,0.3617021276595745,0.6170212765957447,-5.063386524822697
pull,nav,38,64.27490039840637,15.261861936571043,40.0,103.0,1095411.0,-14.0,99,0.9346458413563364,0.404,0.596,-18.51244444444444
push,jon,21,97.44339622641509,28.64192737159959,39.0,173.0,1093451.0,68.0,52,-0.5592762469369631,0.5523809523809524,0.047619047619047616,29.867924528301884
push,jon,22,102.91752577319588,31.283429988035937,40.0,236.0,1122355.0,8.0,33,-0.0006297821671666647,0.4270833333333333,0.010416666666666666,28.540816326530617
push,jon,23,101.26470588235294,29.96793268844845,43.0,136.0,1137567.0,36.0,55,-0.811230108853257,0.8910891089108911,0.09900990099009901,41.274509803921575
push,jon,24,98.01960784313725,24.883643100716988,33.0,128.0,1043158.0,21.0,51,-0.7748454153309327,0.5643564356435643,0.10891089108910891,16.15686274509804
push,jon,25,100.45098039215686,26.189590602023095,49.0,143.0,1099182.0,13.0,48,-0.7049519162917973,0.6831683168316832,0.0,24.19607843137254
push,jon,26,101.64356435643565,27.787590420091647,39.0,145.0,1121460.0,71.0,50,-0.894344112424761,0.59,0.08,41.991372549019616
push,jon,27,97.76767676767676,29.581535423925096,46.0,159.0,1032925.0,45.0,36,-0.5524593381515682,0.8775510204081632,0.21428571428571427,44.31224489795919
push,jon,28,101.03921568627452,29.772971546000736,38.0,157.0,1131726.0,16.0,41,-0.9499421442780211,0.3465346534653465,0.0891089108910891,28.62745098039217
push,jon,29,92.22857142857143,34.49727584630889,39.0,137.0,1018098.0,10.0,46,-0.2922248363519385,0.47115384615384615,0.09615384615384616,24.797895500725687
push,jon,30,103.97,28.035497142016226,38.0,132.0,1159575.0,75.0,47,-1.3218390850640322,0.5959595959595959,0.0707070707070707,36.099999999999994
push,nav,21,64.43426294820718,12.224276241808244,44.0,107.0,1079603.0,-31.0,114,0.8238266732841197,0.336,0.604,-15.23079365079365
push,nav,22,56.13744075829384,17.63653766329605,32.0,150.0,730579.0,-14.0,102,1.741738756118779,0.40476190476190477,0.8238095238095238,-23.632165318957775
push,nav,23,52.56164383561644,14.672671737892232,28.0,87.0,652185.0,-25.0,107,0.7660161504205854,0.2798165137614679,1.0,-22.5535446205171
push,nav,24,54.836,18.170996230256613,27.0,122.0,834293.0,-7.0,124,0.989314830419741,0.3413654618473896,0.7951807228915663,-25.208
push,nav,25,54.00896860986547,15.512179803451868,35.0,120.0,704144.0,-1.0,106,1.3257837426015475,0.34234234234234234,0.5135135135135135,-21.327863577863575
push,nav,26,54.8,20.169283576765935,17.0,100.0,852460.0,-15.0,120,-0.04320948840159601,0.3333333333333333,0.5341365461847389,-21.791999999999994
push,nav,27,52.896,15.674603152871208,16.0,98.0,380460.0,4.0,71,0.632575133988179,0.4274193548387097,0.6370967741935484,-1.3584229390680989
push,nav,28,59.46636771300449,18.303801187938188,37.0,150.0,863295.0,-2.0,103,1.8198524893345018,0.36486486486486486,0.5765765765765766,-22.426158301158296
push,nav,29,52.8,19.623725748310335,12.0,95.0,777368.0,-23.0,125,0.21055855260669354,0.42213114754098363,0.6516393442622951,-22.81507397041183
push,nav,30,47.9253112033195,19.02178872976766,7.0,126.0,640738.0,-5.0,103,0.5090085611667393,0.45416666666666666,0.23333333333333334,-8.08250688705234
push,nav,31,62.99196787148595,19.04950050845055,38.0,173.0,1078387.0,2.0,130,1.970846240942172,0.2903225806451613,0.4435483870967742,-22.24929032258064
push,nav,32,62.532786885245905,21.49501826624154,0.0,153.0,533431.0,14.0,62,1.1297551766888627,0.48760330578512395,0.9090909090909091,-6.1803278688524514
push,nav,33,67.828,20.05009765562253,38.0,143.0,1250661.0,11.0,127,1.974259490941274,0.7309236947791165,0.0321285140562249,16.584000000000003
push,nav,34,54.825892857142854,14.647069706549512,27.0,92.0,721373.0,-15.0,121,0.46840331694702914,0.47085201793721976,0.5381165919282511,-22.25892857142857
push,nav,35,57.08764940239044,19.28937445809612,23.0,122.0,911401.0,-8.0,118,0.4466699303428803,0.304,0.696,-28.861714285714278
push,nav,36,50.0,0.0,50.0,50.0,2500.0,0.0,0,0.0,0.5,0.5,0.0
raise_arms,jon,1,43.78,23.390844362698836,29.0,133.0,369573.0,-92.0,86,2.6503298779369753,0.087248322147651,0.44966442953020136,-19.426666666666662
raise_arms,jon,2,56.46341463414634,26.508256938192847,31.0,141.0,638092.0,-30.0,87,1.4391830946182331,0.1411042944785276,0.754601226993865,-22.463414634146332
raise_arms,jon,3,46.33582089552239,13.462742413095276,28.0,107.0,623972.0,-8.0,147,2.051110658063246,0.6367041198501873,0.8801498127340824,-0.35820895522387985
raise_arms,jon,4,54.708695652173915,16.018940231012902,25.0,119.0,747419.0,-31.0,110,0.76369790873855,0.6026200873362445,0.388646288209607,2.826086956521742
raise_arms,jon,5,44.69327731092437,15.095857471129117,16.0,85.0,529639.0,-29.0,133,0.5920705649501438,0.6666666666666666,0.5358649789029536,-12.949579831932773
raise_arms,jon,6,45.22516556291391,19.591582252877494,23.0,122.0,366801.0,-78.0,84,2.334472666210418,0.013333333333333334,0.43333333333333335,-2.360701754385964
raise_arms,jon,7,48.55849056603773,15.790771534226483,23.0,99.0,690928.0,-44.0,125,0.6403328397801444,0.571969696969697,0.9848484848484849,-5.740145819093186
raise_arms,jon,8,45.858736059479554,15.564069761711934,19.0,119.0,630876.0,-49.0,154,2.0651537428903275,0.6044776119402985,0.029850746268656716,6.484411276948592
raise_arms,jon,9,42.56363636363636,16.6692570989653,23.0,107.0,229848.0,-41.0,61,1.7257883796648443,0.6972477064220184,0.8990825688073395,0.7999999999999972
raise_arms,jon,10,51.978142076502735,24.702150585377293,19.0,132.0,606082.0,-25.0,94,1.3825611544066427,0.29120879120879123,0.22527472527472528,-23.84746774964166
raise_arms,jon,11,50.5390625,16.512732939192524,21.0,118.0,361839.0,-8.0,61,1.5116599606911003,0.13385826771653545,0.4330708661417323,4.078125
raise_arms,jon,12,52.84076433121019,14.853642481128967,33.0,115.0,473006.0,-32.0,77,1.3807840386334924,0.8012820512820513,0.46794871794871795,2.715514443362551
raise_arms,jon,13,47.845454545454544,20.74572743028237,29.0,172.0,299153.0,-134.0,54,2.617095067706513,0.0,0.30275229357798167,-1.3636363636363598
raise_arms,jon,14,61.50340136054422,26.846343864797248,29.0,146.0,661999.0,-44.0,77,1.0551890260445675,0.5753424657534246,0.958904109589041,1.4898185857089956
raise_arms,jon,15,52.553763440860216,20.893992855589286,31.0,116.0,594913.0,-50.0,86,1.2926451587666365,0.7783783783783784,0.5243243243243243,6.311827956989248
raise_arms,jon,16,47.78225806451613,20.783275101229904,26.0,122.0,336671.0,-29.0,79,1.5952361219970825,0.0975609756097561,0.5040650406504065,-11.91935483870968
raise_arms,jon,17,49.800925925925924,22.831147484061276,24.0,171.0,648301.0,-30.0,120,2.062118301701037,0.009302325581395349,0.641860465116279,-10.268518518518519
raise_arms,jon,18,47.25316455696203,14.32177094136656,31.0,110.0,385200.0,-33.0,81,2.148291157502483,0.8152866242038217,0.45222929936305734,1.1645569620253156
raise_arms,jon,19,46.562790697674416,14.775986540956179,24.0,111.0,513081.0,-42.0,100,1.7771139986150053,0.8364485981308412,0.9906542056074766,-1.8564382139148492
raise_arms,jon,20,56.424050632911396,21.323397235626466,31.0,121.0,574861.0,-63.0,78,1.1298474424394553,0.025477707006369428,0.16560509554140126,3.2278481012658276
raise_arms,nav,1,44.847682119205295,9.75714942112214,10.0,77.0,318084.0,-24.0,86,0.5167009124013447,0.16,0.84,-7.614210526315787
raise_arms,nav,2,41.841059602649004,10.357255968407994,6.0,62.0,280550.0,-21.0,81,-0.5485989144503819,0.16666666666666666,0.62,-15.203859649122805
raise_arms,nav,3,42.04635761589404,5.3181405757434765,25.0,56.0,271223.0,12.0,96,-0.3769342287087616,0.84,0.6466666666666666,0.14508771929824604
raise_arms,nav,4,44.32666666666667,6.698752786070621,26.0,75.0,301459.0,-2.0,89,1.6568335146284472,0.6040268456375839,0.5503355704697986,-0.03999999999999915
raise_arms,nav,5,39.72666666666667,7.321107991432869,22.0,57.0,244771.0,-14.0,78,0.2506055855441958,0.19463087248322147,0.5503355704697986,-6.973333333333329
raise_arms,nav,6,40.56,5.394416866847921,23.0,58.0,251132.0,19.0,80,-0.6216435035517126,0.5100671140939598,0.5436241610738255,3.386666666666663
raise_arms,nav,7,40.233333333333334,6.361778227997439,22.0,55.0,248879.0,20.0,74,-0.2679477423424363,0.7651006711409396,0.5302013422818792,2.893333333333331
raise_arms,nav,8,47.666666666666664,6.9076447183939305,31.0,65.0,347974.0,-6.0,91,-0.10795058698533216,0.5369127516778524,0.5771812080536913,1.6266666666666652
raise_arms,nav,9,45.18543046357616,13.447668486715768,25.0,86.0,335607.0,-47.0,79,1.3172535445823785,0.0,0.7333333333333333,-11.181754385964915
raise_arms,nav,10,46.10666666666667,6.297244547330911,29.0,69.0,324822.0,-5.0,79,-0.12311531376807847,0.7516778523489933,0.1476510067114094,2.106666666666662
raise_arms,nav,11,43.3,5.483004042797464,23.0,58.0,285743.0,-7.0,81,-0.14744228684305505,0.040268456375838924,0.0738255033557047,-1.106666666666662
raise_arms,nav,12,51.166666666666664,7.4102781474261965,31.0,73.0,400941.0,13.0,86,0.18771968566778677,0.5973154362416108,0.14093959731543623,9.186666666666667
raise_arms,nav,13,44.78,8.714639024843963,17.0,86.0,312179.0,5.0,92,0.34551679146594255,0.825503355704698,0.18791946308724833,0.4399999999999977
raise_arms,nav,14,47.193333333333335,7.1653766280791,31.0,71.0,341783.0,-5.0,77,0.4280837144594689,0.6510067114093959,0.28859060402684567,4.413333333333334
raise_arms,nav,15,52.66225165562914,10.066591140088217,27.0,97.0,434072.0,38.0,84,0.9593639346337703,0.6133333333333333,0.64,4.839122807017546
raise_arms,nav,16,54.04026845637584,10.916940345404127,26.0,78.0,452890.0,-16.0,78,-0.5557568662690751,0.6621621621621622,0.8040540540540541,0.4290090090090075
raise_arms,nav,17,54.86666666666667,7.476778866746175,15.0,72.0,459938.0,8.0,78,-1.0102436423045635,0.4899328859060403,0.4966442953020134,6.213333333333338
raise_arms,nav,18,54.29333333333334,6.493634489936193,37.0,77.0,448490.0,8.0,84,-0.1774863228266758,0.5637583892617449,0.006711409395973154,3.039999999999999
raise_arms,nav,19,51.86,8.547927624089168,38.0,96.0,414379.0,19.0,80,1.6146591840840425,0.18120805369127516,0.0,3.8799999999999955
raise_arms,nav,20,45.26845637583892,7.353610146110742,27.0,61.0,313393.0,2.0,77,0.05100505211554353,0.16216216216216217,0.14864864864864866,-7.11801801801802
rest,jon,21,49.032,4.2632119346802355,37.0,77.0,605578.0,7.0,134,1.3200075766783954,0.1686746987951807,0.13253012048192772,-2.496000000000002
rest,jon,22,50.155378486055774,7.927696228175647,24.0,99.0,647181.0,-11.0,127,-0.3082162884950734,0.996,0.988,-4.774222222222221
rest,jon,23,56.30677290836653,17.665481510455304,25.0,157.0,874113.0,-20.0,89,3.53228825501972,0.192,0.016,8.850285714285718
rest,jon,24,56.43824701195219,16.948926422850274,30.0,132.0,871608.0,3.0,138,2.73040711441354,0.124,0.156,-4.752571428571429
rest,jon,25,47.726907630522085,4.221492968968468,32.0,64.0,571624.0,-3.0,109,0.30057560060706545,0.14516129032258066,0.10483870967741936,1.849612903225811
rest,jon,26,55.91235059760956,23.36988832091547,28.0,160.0,921758.0,10.0,117,2.8581700071989884,0.104,0.272,-12.84412698412698
rest,jon,27,56.56573705179283,10.621646944768239,39.0,98.0,831438.0,22.0,134,1.4816647828075002,0.88,0.008,12.696888888888886
rest,jon,28,47.56175298804781,4.326234631914861,39.0,61.0,572490.0,-10.0,106,0.4589461004738709,0.104,0.784,-4.187809523809527
rest,jon,29,57.876,27.994796373612008,18.0,167.0,1033335.0,-6.0,118,2.3569822837786196,0.642570281124498,0.678714859437751,17.703999999999994
rest,jon,30,47.26294820717131,5.235735855970277,5.0,63.0,567561.0,6.0,111,-2.1294048111660606,0.964,0.296,2.675238095238093
rest,nav,21,42.59602649006622,3.2919303460540874,37.0,54.0,275614.0,-6.0,84,0.9679427813164446,0.6666666666666666,1.0,2.1114035087719287
rest,nav,22,38.79194630872483,11.272271120403481,16.0,70.0,243150.0,-3.0,65,-0.11123368740687795,0.8986486486486487,0.8716216216216216,-1.6214414414414406
rest,nav,23,45.2317880794702,2.3570205364812424,40.0,54.0,309772.0,1.0,86,0.42876552108005056,0.8,0.56,-0.09578947368421353
rest,nav,24,43.83783783783784,5.151822104918847,21.0,56.0,288348.0,13.0,84,-0.4792428965793458,0.9047619047619048,0.8639455782312925,3.5945945945945965
rest,nav,25,49.19205298013245,2.749389412740303,42.0,54.0,366540.0,-9.0,65,-0.9807147061623246,0.013333333333333334,0.92,-2.5589473684210517
rest,nav,26,40.847682119205295,7.609464605415482,24.0,57.0,260692.0,7.0,63,-0.6434232983268406,1.0,0.5933333333333334,-9.786491228070176
rest,nav,27,52.446666666666665,7.29523741141362,27.0,65.0,420581.0,-7.0,63,-1.3011975892478376,0.20134228187919462,0.8120805369127517,-3.799999999999997
rest,nav,28,47.71333333333333,10.905250519308986,18.0,86.0,359323.0,8.0,59,-0.306135891032776,0.2953020134228188,0.3087248322147651,1.8000000000000043
rest,nav,29,42.58,6.699522371035117,17.0,52.0,278691.0,-9.0,78,-2.081261451591728,0.30201342281879195,0.9395973154362416,-6.7066666666666634
rest,nav,30,50.66225165562914,8.119869683176496,21.0,72.0,397522.0,-10.0,79,-1.05388385007085,0.8866666666666667,0.9133333333333333,-5.359999999999999
rest,nav,31,30.42953020134228,23.983286975344,1.0,88.0,223672.0,-12.0,64,0.9367972659279233,0.5405405405405406,0.6824324324324325,20.532072072072072
rest,nav,32,41.68666666666667,13.524859415987367,2.0,86.0,288105.0,3.0,66,-0.5311642460565377,0.7449664429530202,0.5771812080536913,-2.546666666666667
rest,nav,33,45.00666666666667,7.720532508980337,12.0,60.0,312781.0,13.0,64,-1.1825109489797716,0.7718120805369127,0.18791946308724833,8.333333333333329
rest,nav,34,45.95364238410596,3.365854542202201,32.0,52.0,320583.0,7.0,70,-1.4844125240721526,0.32,0.0,1.0470175438596456
rest,nav,35,50.486666666666665,12.211872183339548,30.0,116.0,404705.0,17.0,83,2.5542710967256776,0.10067114093959731,0.3087248322147651,-8.626666666666665
rest,nav,36,43.70666666666666,3.1337872011708487,35.0,54.0,288014.0,-11.0,70,-0.020338944553281234,0.040268456375838924,1.0,-0.9600000000000009
rest,nav,37,47.741721854304636,3.6872135895666944,37.0,57.0,346223.0,5.0,56,0.21642945279500558,0.98,0.41333333333333333,3.4340350877192947
rest,nav,38,47.78,7.332912109114632,23.0,69.0,350505.0,-5.0,66,-0.18158675411418165,0.7315436241610739,0.8926174496644296,4.626666666666665
rest,nav,39,40.38666666666666,3.48862277824486,32.0,48.0,246488.0,1.0,59,-0.5188370723247838,0.6375838926174496,0.7248322147651006,0.8000000000000043
rest,nav,40,48.03333333333333,3.1420092651394618,39.0,57.0,347561.0,3.0,77,0.03888226876087434,0.28187919463087246,0.37583892617449666,-1.7199999999999989
right,jon,1,90.45816733067728,45.767745160098606,12.0,190.0,2579619.0,-62.0,100,0.5991589170031945,0.712,0.26,51.813904761904766
