gesture,person,trial,imu_ax_mean,imu_ax_std,imu_ax_min,imu_ax_max,imu_ax_energy,imu_ay_mean,imu_ay_std,imu_ay_min,imu_ay_max,imu_ay_energy,imu_az_mean,imu_az_std,imu_az_min,imu_az_max,imu_az_energy,imu_gx_mean,imu_gx_std,imu_gx_min,imu_gx_max,imu_gx_energy,imu_gy_mean,imu_gy_std,imu_gy_min,imu_gy_max,imu_gy_energy,imu_gz_mean,imu_gz_std,imu_gz_min,imu_gz_max,imu_gz_energy
one_arm_boxing,nav,5,0.5268094218415417,1.3083916062752827,-4.0,2.641,929.057628,-0.35735117773019276,0.8840219851622577,-4.0,1.903,424.593941,-0.44855246252676656,0.3577003263612527,-2.792,0.827,153.712506,3.1010706638115626,135.8925104637429,-772.21,654.13,8628474.615400001,-11.234839400428266,51.647294069653334,-211.92,140.26,1304641.3687,-0.22940042826552437,215.35836871118934,-402.36,925.63,21659123.572499998
one_arm_boxing,nav,6,0.5094745308310992,1.393629216873498,-4.0,2.286,821.258976,-0.33478284182305634,0.8964713988344063,-4.0,1.867,341.57121400000005,-0.46842627345844506,0.520227768281812,-3.741,2.414,182.792419,2.0348257372654155,141.78287830883528,-541.55,813.81,7499733.861299999,-14.358927613941018,70.63466413076567,-248.51,275.43,1937897.0980000002,-4.723806970509385,227.96643914604599,-502.73,921.69,19392647.375
one_arm_boxing,nav,7,0.4016659574468085,1.1411849856155205,-4.0,2.162,687.9101949999999,-0.4412127659574468,0.6551863998591809,-4.0,1.55,293.25082399999997,-0.40508297872340426,0.32123681780663227,-2.245,1.463,125.62409699999999,6.477446808510638,97.53377977121535,-413.34,515.52,4490753.891399999,-2.2068085106382984,43.67949821463704,-108.4,199.35,899001.227,-27.25010638297873,183.14194678709575,-490.89,974.33,16113264.256299999
one_arm_boxing,nav,8,0.5160598290598291,1.2008199107105717,-4.0,2.407,799.477944,-0.3769059829059829,0.6880600964225372,-4.0,0.958,288.046894,-0.4256538461538462,0.2859180143795518,-2.269,1.004,123.05138400000001,1.845726495726496,133.40903864589131,-336.92,629.38,8331045.043799999,-16.25638888888889,44.85802010725376,-153.42,110.57,1065407.6851,-4.0360683760683775,198.70364745385376,-382.03,602.8,18485732.9402
one_arm_boxing,nav,9,0.47487553648068664,1.2831158568521388,-4.0,2.898,872.3021740000002,-0.44483476394849786,0.7537422606195227,-4.0,1.26,356.95849899999996,-0.4315150214592275,0.3902904948563494,-3.057,1.751,157.755858,-4.7177253218884125,134.57790553877527,-807.03,575.88,8450196.829599999,-10.95551502145923,50.0014825043393,-188.12,149.88,1220999.9479,11.670171673819743,195.0022965870388,-344.25,755.55,17783533.2788
one_arm_boxing,nav,10,0.2774166666666667,1.1971873641731678,-4.0,1.774,706.781833,-0.5645555555555555,0.6047565688748995,-3.579,0.619,320.32423,-0.5196645299145299,0.3416556731539567,-2.386,1.31,181.01295699999997,-2.1150854700854693,135.81364911248465,-296.64,670.55,8634516.168,-11.979294871794872,54.863319021687374,-200.17,83.32,1475832.0469,11.119658119658121,198.87767291711216,-436.05,606.25,18568356.5722
one_arm_boxing,nav,11,0.4194978632478633,1.0018824685384333,-4.0,1.85,552.121567,-0.4681880341880342,0.5962846174311597,-4.0,1.063,268.985518,-0.5049358974358974,0.31353118438708605,-2.458,0.727,165.32664599999998,8.247820512820514,111.50752773807866,-390.64,544.69,5850915.0736,-4.6179487179487175,43.47439082676207,-155.86,115.76,894510.9146,-10.352136752136753,182.1921455782097,-262.09,573.75,15584935.694199998
one_arm_boxing,nav,12,0.4142398286937901,0.9857791135358278,-3.92,1.905,533.9468299999999,-0.5075717344753747,0.5844532875110128,-3.93,1.248,279.83327,-0.46502355460385436,0.2685288844013144,-1.655,0.274,134.66163,3.6260599571734464,105.28236489722231,-255.75,498.83,5182544.0205,-19.491927194860814,43.67833062637963,-137.97,81.73,1068370.7469000001,-2.7982398286937906,184.76520856368697,-377.24,552.11,15946187.810284
one_arm_boxing,nav,13,0.3170643776824035,1.215520353495199,-4.0,1.982,735.35711,-0.4560944206008583,0.7403678760880427,-4.0,0.793,352.373688,-0.5560450643776824,0.36411717579879577,-2.135,0.648,205.86362300000002,2.896716738197425,146.7483575554724,-515.37,618.34,10039257.6785,-11.026630901287554,41.90639272861254,-177.62,83.35,875023.2707,7.738884120171672,217.68009875609428,-362.74,594.59,22109144.3264
one_arm_boxing,nav,14,0.44101284796573875,1.180020736146797,-4.0,1.966,741.101573,-0.40008993576017127,0.7450878082606274,-4.0,0.683,334.011382,-0.5369635974304069,0.3242127555794503,-2.21,0.858,183.738262,5.747323340471092,113.33888208651682,-352.34,455.82,6014368.7398,-12.030192719486083,33.35326247193437,-92.01,100.47,587096.3606,11.092012847965739,201.40928605137785,-356.85,602.19,19001638.4309
one_arm_boxing,nav,15,0.4100363247863248,1.003968248704612,-3.067,2.064,550.406391,-0.5487200854700854,0.5449282128115055,-2.883,0.599,279.882949,-0.42238247863247863,0.28391656614331,-1.395,0.438,121.21928899999999,4.097756410256411,104.35665284719789,-224.65,417.34,5104524.0172999995,-12.248504273504276,44.093852110205205,-111.39,80.81,980129.4286,4.958162393162392,164.9501597907661,-280.59,465.01,12745108.8598
one_arm_boxing,nav,16,0.3653591397849462,0.9236688288706169,-2.757,1.497,458.79290399999996,-0.5406559139784947,0.3817702088396867,-1.808,0.144,203.69664899999998,-0.48354838709677417,0.24036819946615826,-1.762,0.302,135.59210000000002,3.9592043010752698,117.36202359527384,-307.05,416.85,6412126.744700001,-11.243010752688171,44.726798379729345,-127.9,85.02,989004.6795999999,-0.8898494623655928,166.4579222809322,-272.56,404.55,12884699.750799999
one_arm_boxing,nav,17,0.4548865096359743,0.9696610624259561,-3.411,2.303,535.725734,-0.44289293361884374,0.5188439435777634,-3.319,0.52,217.319939,-0.524083511777302,0.2904724341410118,-1.49,0.871,167.670635,6.701755888650963,114.70649649911294,-274.67,556.51,6165564.6378,-13.315374732334048,53.20303633221174,-167.42,127.63,1404671.6844000001,-10.372456102783726,166.4951935802829,-288.92,429.27,12995786.833549
one_arm_boxing,nav,18,0.4858501070663811,0.9086899899716739,-2.457,1.98,495.845574,-0.4352184154175589,0.5033073477923947,-1.973,0.646,206.756477,-0.5051327623126338,0.2427797962833317,-1.247,0.078,146.68523100000002,6.081134903640256,111.82957054262704,-220.1,374.92,5857503.0341,-7.421134903640256,36.88799743568058,-93.05,80.57,661177.4783000001,-4.972719486081371,169.89235805779307,-342.02,453.78,13490761.971
one_arm_boxing,nav,19,0.45156559139784946,1.0547858063657625,-3.319,1.714,612.16533,-0.3692967741935484,0.5170907597903505,-3.024,0.388,187.749777,-0.5242494623655913,0.25059030978855906,-1.32,0.003,156.999346,-5.826516129032256,100.51289727714268,-189.37,271.0,4713607.7263,-16.142107526881723,57.032307824367265,-118.29,95.55,1633662.0736000002,13.216881720430106,180.48753218297972,-348.12,489.52,15228952.3847
one_arm_boxing,nav,20,0.4586895074946466,0.9617781266156836,-2.429,1.748,530.237978,-0.3736680942184154,0.3956934540003995,-2.296,0.246,138.325939,-0.5484282655246252,0.2608321239579709,-1.344,-0.018,172.23284999999998,-3.36130620985011,101.39970594612082,-196.72,266.46,4806923.814100001,-16.956659528907924,65.33939761018469,-132.82,128.18,2128009.3402,16.67389721627409,156.91965741249962,-285.65,402.39,11629139.5403
pull,akshat,1,-0.34293234672304446,0.6813961228126658,-0.994,1.11,275.240247,-0.27598731501057083,0.2221329902968109,-1.114,0.829,59.367205999999996,-0.49064270613107824,0.2333273821631217,-0.963,-0.023,139.616324,15.847928118393234,38.76308206288376,-38.58,184.61,829515.8777000001,11.027991543340379,64.23876301389959,-203.07,145.05,2009415.2832,-1.2668498942917523,55.46252014865197,-128.39,223.09,1455750.2315999998
pull,akshat,2,-0.2982042553191489,0.6502789685997609,-1.199,0.957,240.54060199999998,-0.2993765957446809,0.2651525628386428,-0.872,1.12,75.168147,-0.5857212765957447,0.2279537863169696,-0.955,-0.211,185.66520100000002,1.7964468085106384,22.157664970598738,-43.4,94.67,232268.9889,39.84429787234043,46.49522542218941,-42.24,133.67,1762205.8082,-18.68323404255319,39.09082061494078,-120.4,150.12,882263.0806000001
pull,akshat,4,-0.13939539915966384,0.6879399636175147,-0.847,0.845,234.52161612409998,-0.2930567226890756,0.33312850962563034,-0.675,0.853,93.703859,-0.5377289915966387,0.1918527317295544,-0.922,-0.294,155.156931,0.6129411764705882,17.907112166382298,-58.08,96.59,152815.2128,21.083991596638654,37.38063730049992,-8.45,142.92,876719.0514,-19.498697478991595,37.83320262669438,-146.92,35.55,862298.002
pull,akshat,5,0.22755578947368424,0.6297436692756806,-1.041,0.772,212.970395,-0.19881052631578947,0.37447417435334274,-1.414,0.176,85.38435299999999,-0.6418799999999999,0.16627794207606922,-1.079,-0.069,208.83768700000002,12.39717894736842,53.75380571730985,-63.14,282.48,1445501.7956,8.327768421052632,52.96065301780829,-140.42,129.98,1365236.6851000001,10.152568421052637,68.01757717820216,-147.77,275.8,2246496.0891
pull,akshat,6,0.3726829787234043,0.5546586601548238,-0.88,0.811,209.87325099999998,0.0332404255319149,0.38840904034419116,-0.652,0.887,71.42425899999999,-0.6378063829787233,0.15540824330426348,-1.211,-0.255,202.54589099999998,1.179085106382979,22.910355509867184,-58.6,125.83,247349.07670000003,22.827340425531915,41.38699299670903,-43.49,161.11,1049966.2103000002,-19.351893617021275,39.29412434055263,-138.22,25.45,901706.2773000001
pull,akshat,7,-0.011997867803837943,0.6801208079659742,-1.187,0.865,217.010175,-0.15961620469083151,0.4666930316066452,-1.475,1.09,114.098188,-0.5586439232409383,0.21964221505359277,-1.12,-0.211,168.99277,5.663795309168442,40.174416077036014,-81.42,181.62,772003.2113999999,8.943646055437103,62.71160132254337,-180.97,137.61,1881972.1265000002,3.4942857142857173,73.75438827876384,-140.84,277.11,2556950.397
pull,akshat,8,0.31028691983122364,0.5985694778275243,-0.868,0.768,215.463048,0.006535864978902966,0.4475855336079774,-0.793,0.515,94.97800000000001,-0.5844029535864979,0.14517475309579142,-0.933,-0.239,171.873595,-4.5437974683544295,14.966368694788594,-82.09,32.23,115958.54819999999,20.973438818565405,34.982965556150276,-8.33,125.95,788590.4891,-20.5531223628692,35.09515687730162,-152.47,6.87,784043.8148
pull,akshat,9,0.2261286919831224,0.635277159935932,-0.907,0.795,215.533135,-0.061670886075949394,0.44101945252654084,-0.685,0.474,93.99489,-0.5787447257383966,0.15287184804161608,-0.858,-0.226,169.841433,-2.004957805907172,12.254583216427486,-73.34,42.6,73088.27150000002,21.459029535864982,35.67850950373923,-7.14,136.57,821653.3988000001,-19.654873417721518,32.26693629938445,-121.8,4.39,676620.4137
pull,akshat,10,0.32206526315789474,0.6012444550165004,-0.882,0.839,220.97994100000003,-0.058783157894736836,0.3780943314912526,-0.606,0.465,69.54512199999999,-0.6198778947368421,0.13456907377484803,-0.943,-0.218,191.11978399999998,-1.130168421052632,10.609069743089618,-46.3,28.11,54069.0797,21.87934736842105,34.08940232597945,-6.5,117.62,779376.7662999998,-19.193642105263162,27.96717046068791,-88.75,13.12,546515.2973999999
pull,akshat,11,0.28465822784810124,0.5521735086127704,-0.897,0.844,182.928872,-0.24528059071729963,0.419057586652833,-0.828,0.556,111.75584700000002,-0.6076160337552743,0.1615455032377454,-0.888,-0.133,187.369448,-4.120105485232067,15.740529889825869,-57.25,68.27,125486.54689999999,20.93181434599156,30.25215678888093,-3.69,100.68,641480.2412,-22.806350210970468,41.38223030724959,-169.8,9.22,1058261.2141000002
pull,akshat,12,0.2872447257383966,0.6090252494398771,-0.868,0.828,214.92169,-0.07282700421940927,0.3884416442668447,-0.623,0.705,74.034384,-0.6051645569620252,0.1800301027603695,-0.942,-0.18,188.95298000000003,-4.815063291139241,12.572047173936054,-44.43,33.23,85908.33099999999,23.442088607594936,28.93570149771981,-19.84,90.37,657346.2049,-19.75611814345992,30.90773891787586,-108.25,24.78,637810.8588
pull,akshat,13,0.29503821656050955,0.6119261631216163,-0.946,0.86,217.367055,-0.04740552016985137,0.49193206672366246,-1.475,0.746,115.03913200000001,-0.5453842887473461,0.18881684046610459,-1.0,-0.103,156.88813199999998,15.11552016985138,61.81834771248256,-111.64,344.4,1907543.9071,18.731316348195328,48.75885080706055,-105.81,133.34,1285023.5275,27.441422505307855,580.0234839201131,-125.77,12486.0,158811908.85049996
pull,akshat,14,0.12272186836518045,0.600468855320301,-1.262,0.746,176.91867,-0.3166539278131635,0.47966374587702176,-1.335,0.571,155.59344599999997,-0.5827834394904459,0.17829609852462866,-0.964,0.067,174.941663,17.063142250530788,55.62245549893817,-117.65,246.74,1594338.9466000001,9.575987261146496,50.92944471619169,-114.2,117.16,1264874.2073000001,8.25832271762208,91.20806959930538,-186.25,317.03,3950329.6833
pull,akshat,15,0.2452936170212766,0.6212987212469436,-1.131,0.815,209.70509800000002,-0.09723829787234042,0.5253131169823371,-1.373,0.928,134.142304,-0.5177765957446808,0.18621107642714416,-0.964,0.077,142.300569,15.112829787234045,57.71421116959388,-71.66,308.18,1672884.0636999998,11.174787234042553,52.24027455307124,-127.32,142.09,1341343.4128999999,-3.060425531914893,87.07690021646548,-145.45,320.11,3568123.7952
pull,akshat,16,0.18833262260127934,0.6177078202482901,-1.179,0.818,195.58806800000002,-0.21905543710021325,0.5272128925082742,-1.766,0.623,152.86525899999998,-0.5576098081023454,0.18973990498994187,-0.857,-0.046,162.710137,12.966631130063966,56.78648353166142,-162.76,267.37,1591241.1321,12.484733475479745,49.17082002339715,-123.02,131.57,1207036.2744,3.0181876332622575,90.69856506482158,-147.1,364.82,3862374.0666999994
pull,akshat,17,0.03379361702127659,0.6891306842386701,-1.39,0.82,223.74026099999998,-0.21643617021276595,0.5390986559242893,-2.062,1.173,158.611829,-0.47261063829787237,0.23027797146523973,-0.823,0.149,129.902717,15.428382978723402,81.56187626021958,-112.31,406.75,3238476.0904,18.820893617021277,45.32375734703062,-131.57,136.05,1131980.4378,-1.0228085106383003,88.8932348441007,-126.47,388.62,3714435.069
pull,akshat,18,-0.19562845010615712,0.6840105038533211,-0.877,0.973,238.39234499999998,-0.2038110403397028,0.3105015194706941,-0.518,1.069,64.974513,-0.6056560509554141,0.25028115095395004,-1.251,-0.205,202.275616,-5.310254777070063,19.18537502362371,-91.83,70.93,186646.66509999998,38.46940552016985,48.132905245526494,-14.74,177.22,1788232.3841,-17.331740976645435,31.723774034739574,-122.65,37.26,615496.7167
pull,akshat,19,-0.01596375266524519,0.727095443070797,-1.338,0.994,248.064711,-0.1491236673773987,0.37014352321328303,-1.348,0.773,74.68548100000001,-0.5516886993603412,0.29395411268206584,-1.265,0.068,183.270868,11.9863539445629,50.741357272731555,-84.05,270.64,1274909.9108000002,11.007121535181236,80.42791239187078,-240.15,160.89,3090618.9277999997,5.507484008528781,71.4923266288356,-120.24,286.87,2411356.5338999997
pull,akshat,20,-0.0080829787234043,0.7195997554252979,-1.128,0.983,243.407897,-0.13733617021276595,0.45969225803353597,-1.802,1.385,108.183752,-0.518631914893617,0.3013615038499711,-1.221,0.165,169.10497500000002,10.834531914893615,57.09765028602448,-104.92,267.71,1587438.5125,7.108042553191491,77.68992392016865,-240.12,146.61,2860536.8174,6.045042553191486,76.5836053110912,-115.45,304.12,2773747.8367
pull,nav,1,0.25546933962264146,0.5475514053609684,-0.911,1.259,154.79270100000002,0.2731981132075472,0.15606689541826804,0.015,0.801,41.97349199999999,0.7688514150943395,0.14032917533723233,0.369,1.255,258.98970499999996,1.4287264150943395,38.343404284851474,-178.99,125.06,624237.3544000001,-17.897122641509437,44.32153261692629,-164.49,45.53,968715.027,7.865518867924528,29.73078702121065,-144.26,85.24,401013.29959999997
pull,nav,2,-0.10490952380952383,0.5470929375254715,-1.038,1.173,130.33301,0.2692309523809524,0.16253032389313465,-0.219,0.899,41.538593000000006,0.8248666666666665,0.20814103811125703,0.422,1.451,303.965638,-2.68404761904762,47.828537788125125,-163.52,185.89,963804.7182,-38.87607142857143,60.5764969002763,-210.24,40.83,2175961.5807000003,21.88742857142857,35.72124729274805,-68.73,153.02,737128.1558
pull,nav,3,-0.3564833333333334,0.5661519165200848,-0.987,1.19,187.99551100000002,0.2812642857142857,0.12318551306566734,-0.192,0.71,39.599393,0.6967404761904761,0.2094551134543012,0.343,1.21,222.313869,0.22421428571428562,44.560729001493655,-229.13,114.87,833997.7133,-14.997761904761905,47.295455452078066,-165.78,80.51,1033953.0468,3.6210714285714283,38.65746776306023,-116.76,92.1,633155.0283
pull,nav,4,-0.31755319148936173,0.5904953775482836,-1.004,1.017,190.148999,0.33142553191489366,0.10629168801699375,0.014,0.732,51.242561,0.6639479905437353,0.1881262896065187,0.412,1.126,201.44039799999996,-5.836028368794327,36.323206511417226,-179.27,64.06,572502.8182000001,-15.867352245862884,39.84395602547623,-133.73,59.08,778029.6947,6.1633806146572105,41.53955964810178,-122.04,114.17,745969.9228999999
pull,nav,5,0.12034823529411766,0.4492444126103202,-0.881,1.093,91.929302,0.44800705882352937,0.1287902350958929,0.026,1.074,92.351331,0.8008070588235293,0.1268334728394912,0.388,1.239,279.385937,-0.03675294117647033,29.88351971233953,-119.72,110.75,379536.093,-15.750776470588239,45.03348677814203,-155.13,108.37,967343.3036,5.279811764705882,35.97077828999669,-95.37,135.41,561753.6538
pull,nav,6,-0.0013356973995271898,0.5075420683421653,-0.996,0.94,108.96511100000001,0.4602624113475177,0.16684204866205166,-0.134,0.836,101.383691,0.7532931442080377,0.1909343187236734,0.304,1.324,255.45243900000003,-5.371442080378252,37.26318932952297,-195.41,68.48,599559.214,-14.463026004728134,49.89682473367288,-201.73,76.11,1141622.9574,13.98210401891253,39.653367149662905,-113.16,116.31,747816.9451
pull,nav,7,-0.2885602836879433,0.6453012641729303,-1.014,0.893,211.364961,0.3352813238770686,0.13374660705763486,-0.075,0.817,55.117627999999996,0.6269905437352246,0.23165347664974165,0.377,1.329,188.98814099999998,-2.2036170212765955,29.991712305430642,-177.1,91.95,382543.74489999993,-17.891513002364064,48.93821759088938,-173.41,59.82,1148468.4251,11.270425531914897,30.70979403161657,-58.93,96.13,452658.19709999993
pull,nav,8,0.18767612293144212,0.454332499827112,-0.957,1.094,102.213867,0.3806052009456265,0.12724601614758882,-0.331,0.694,68.12494000000001,0.7879787234042553,0.10889586420051897,0.432,1.027,267.661193,-2.3373286052009457,35.00182629755034,-158.3,92.5,520539.97150000004,-15.679976359338063,42.41937430084384,-130.59,61.19,865147.0843,8.207517730496455,27.712842696834983,-69.67,71.17,353359.394
pull,nav,9,0.04144339622641508,0.5680020733118665,-1.063,0.918,137.521818,0.4180754716981132,0.13476766857337125,0.062,0.968,81.810556,0.7437311320754717,0.1716477260582923,0.163,1.397,247.02195,-0.0038915094339619424,43.600344578410784,-317.0,77.97,806019.7865,-11.767877358490566,53.86768383300073,-160.92,104.13,1289049.1668,5.4084905660377345,44.96118929179843,-140.81,105.41,869522.3726
pull,nav,10,0.07702122641509433,0.4836455382042835,-1.002,0.854,101.69439700000001,0.3856533018867924,0.11842064092312925,-0.057,0.691,69.006813,0.7933820754716981,0.16518277543785487,0.327,1.299,278.45795799999996,-0.6353301886792461,39.00588324498195,-190.56,95.89,645269.7306,-13.716061320754717,47.81222445036904,-201.24,39.89,1049034.9975,14.853537735849057,30.83757163391563,-46.14,125.25,496751.3648
pull,nav,11,-0.06445714285714285,0.5536531367041218,-0.947,0.936,130.488338,0.36295714285714287,0.21287034522814824,-0.797,1.42,74.36170200000001,0.7375595238095237,0.15922527850206122,0.344,1.066,239.125631,-2.7038571428571427,41.080085505296225,-114.17,189.34,711851.3928,-7.152714285714282,54.99597524030875,-136.66,82.71,1291801.818,-7.057785714285715,40.13862279771117,-103.46,73.52,697586.9793
pull,nav,12,0.13911556603773584,0.4808624949015898,-0.871,1.102,106.24671699999999,0.38701650943396226,0.15617017873921574,0.006,0.718,73.848463,0.7975896226415095,0.13494714718666662,0.386,1.289,277.448614,-3.0478537735849054,25.920809660574843,-74.34,84.93,288819.3813,-14.393018867924527,47.83969330492283,-151.25,99.64,1058217.185,6.204740566037736,35.16121091820617,-103.73,119.69,540519.2529
pull,nav,13,0.2761394799054374,0.43869223440407906,-0.916,0.781,113.661745,0.3374539007092198,0.15533603360408138,-0.101,0.548,58.37586900000001,0.7966359338061465,0.11506751984149637,0.483,1.156,274.04873299999997,1.5845862884160755,23.10073551491434,-129.15,67.26,226793.52060000002,-20.86936170212766,43.590881345437474,-165.14,75.17,987999.0671999999,7.528770685579195,20.846887458133786,-67.17,77.09,207809.3693
pull,nav,14,-0.08133491686460807,0.5768651702502032,-0.899,0.83,142.882682,0.3339548693586699,0.13619341547696873,-0.125,0.896,54.761365,0.748273159144893,0.14868848325119197,-0.121,1.132,245.030835,2.8380285035629464,32.083887123879016,-134.4,102.88,436758.1221,-2.780855106888363,59.88313630330808,-151.19,126.44,1512957.454,-4.779121140142517,40.65436917425754,-117.71,65.98,705435.0651
pull,nav,15,-0.2865119047619048,0.611528134579339,-0.993,1.096,191.54340699999997,0.28514285714285714,0.14701097649796208,-0.198,0.739,43.225843999999995,0.6820285714285714,0.20142610400379998,0.434,1.4,212.408888,-0.8812142857142857,32.94958858333779,-109.93,82.28,456309.8091,-8.833261904761908,61.099103777839616,-197.7,108.95,1600673.3393,-4.471047619047622,43.21370308845078,-103.79,131.84,792714.0486
pull,nav,16,0.28877304964539,0.5514430589929512,-1.092,1.227,163.903753,0.3730236406619385,0.18601627933787881,-0.441,1.323,73.495697,0.7235413711583925,0.1959544805660536,0.376,1.505,237.688046,3.584633569739951,30.89044408071899,-118.2,98.79,409070.24340000004,-13.505035460992907,57.246844652213596,-173.41,145.02,1463405.3879,0.8426713947990551,42.912196442293045,-136.57,102.79,779236.5134999999
pull,nav,17,0.1603156626506024,0.5118202424660976,-1.489,0.94,119.379345,0.25748192771084333,0.16505913956188684,-0.396,0.825,38.819706999999994,0.8259927710843373,0.15509531448193012,0.427,1.161,293.122225,-3.4376626506024106,46.64500825144917,-304.88,124.0,907843.3425000001,-3.0303132530120487,67.80032634991431,-154.18,167.36,1911517.8264,-7.186650602409638,47.47427584592301,-159.31,70.28,956763.7477999999
pull,nav,18,-0.1025775656324582,0.6167281407493618,-0.873,1.272,163.776942,0.2989260143198091,0.18896444783400976,-0.853,0.787,52.401952,0.7251312649164677,0.18537615619338652,0.277,1.373,234.715282,5.233794749403342,42.15558468868325,-177.86,173.89,756079.6038,-9.945369928400952,55.993556235507604,-177.5,91.19,1355125.0749000001,-8.33894988066826,48.314510525288405,-150.49,86.4,1007204.7751999999
pull,nav,19,0.178,0.5570885223637343,-0.979,1.513,144.679376,0.3988179669030733,0.15212200360168437,-0.32,0.832,77.069278,0.7288510638297871,0.15017264782148113,0.368,1.446,234.24712,1.0637588652482264,37.752230229343695,-214.21,123.87,603351.3249,-15.374940898345155,49.722477866035106,-157.44,103.27,1145785.8582,10.589621749408984,34.118279202554326,-83.16,107.82,539831.3582999998
pull,nav,20,-0.037095011876484604,0.6043767528465125,-0.954,0.974,154.358513,0.34378859857482186,0.1392761758940495,-0.032,0.652,57.924739,0.7376935866983373,0.18207659029434936,0.311,1.326,243.06170300000002,-4.26496437054632,39.8340430959409,-232.55,75.2,675680.1233,-3.3066983372921634,61.360227404657486,-158.97,133.21,1589700.9514000001,-5.846959619952494,50.85401265959936,-129.0,86.98,1103153.6845
pull,sai,1,-0.6043590504451039,0.4372111765755085,-1.043,0.672,375.015942,-0.48450445103857565,0.1459751131519119,-1.063,-0.012,172.579922,-0.40886795252225516,0.2210167939688806,-0.92,-0.134,145.598441,-2.180311572700297,37.78050922763431,-249.55,84.05,965249.3087,-0.31118694362017907,33.152142463594664,-89.79,107.03,740834.775,0.22332344213650052,41.251647127540835,-117.92,97.23,1146978.33
pull,sai,3,-0.5777469696969697,0.45707553374844223,-1.088,1.069,358.188339,-0.5475651515151515,0.18165047272200688,-1.22,-0.213,219.66416299999997,-0.26440151515151517,0.30275028863806486,-1.012,0.258,106.63349299999999,1.7482272727272725,36.25124462285292,-118.99,172.22,869357.9633,3.323530303030304,33.80212401149483,-115.12,95.52,761395.4313,2.1751212121212133,53.31841713889703,-102.08,154.27,1879405.9405999999
pull,sai,4,-0.6491862891207154,0.4415560645522393,-1.179,0.786,413.614194,-0.5381117734724292,0.1665827247892052,-1.462,-0.092,212.91775099999998,-0.21654992548435167,0.24704633134765275,-0.989,0.662,72.41818500000002,-4.073129657228017,74.30357757790594,-390.33,252.97,3715737.6695000003,-1.662771982116244,27.731103990478278,-138.74,79.44,517863.6682,-9.01564828614009,33.37957466190262,-135.01,66.77,802165.6834000001
pull,sai,6,-0.5577945619335348,0.4102167580815182,-1.074,0.904,317.371116,-0.6002824773413897,0.1654615542859817,-1.158,-0.1,256.66837499999997,-0.09666012084592149,0.40066521447389386,-0.924,0.72,112.457775,4.353519637462235,49.69238175394216,-289.56,163.73,1647245.2907000002,14.85954682779456,45.41627363592133,-70.96,153.87,1511639.9564,8.491935226586104,50.29105515419868,-145.51,108.52,1722062.7133788543
pull,sai,8,-0.600551204819277,0.4558256943647722,-1.032,0.943,377.44337199999995,-0.5294698795180722,0.171151712615769,-1.315,-0.178,205.59515800000003,-0.2490075301204819,0.28614957059294394,-0.911,0.191,95.540521,0.8249246987951828,37.428047171266776,-122.23,159.09,930622.0393000001,7.49546686746988,25.221031869795006,-54.81,101.5,459675.5615,2.9229216867469887,42.89155567346855,-80.75,144.75,1227224.0688
pull,sai,9,-0.6536870342771982,0.40704503878856185,-1.109,1.158,397.897902,-0.561698956780924,0.1750768329919082,-1.268,0.589,232.27176000000003,-0.1864321907600596,0.2706884325532796,-1.139,0.395,72.48758600000001,2.2610432190760053,54.88282246652699,-243.14,308.85,2024565.7038,9.023561847988077,29.050817005453165,-51.09,131.78,620926.3815000001,2.6636214605067066,48.8476388173734,-179.33,165.38,1605828.2739000001
pull,sai,11,-0.6284984939759036,0.4707672121866826,-1.275,1.058,409.443731,-0.5004367469879517,0.19891985938283738,-1.165,0.684,192.56401599999998,-0.2894849397590361,0.25586178453461417,-1.622,0.18,99.11314399999998,8.285496987951808,37.89867374646446,-160.8,172.46,999292.7309000001,6.128885542168675,31.439786654851243,-68.39,123.94,681279.5528000001,1.7334638554216875,49.613202528259954,-129.61,152.96,1636411.242
pull,sai,13,-0.6281219879518072,0.45380314106651043,-1.148,1.005,398.71508299999994,-0.5375707831325302,0.172425043401931,-1.28,-0.132,211.625261,-0.24966114457831323,0.23257558933670672,-0.983,0.46,77.304269,5.1317319277108435,33.662537051824934,-82.22,156.62,769908.7127,7.630210843373495,29.224242293105696,-45.96,115.82,605751.5662,2.5794879518072285,47.6620385718251,-111.64,133.85,1512806.9227999998
pull,sai,15,-0.6022992481203008,0.46969742852216784,-1.201,1.217,387.94773899999996,-0.5191203007518798,0.1804752222009464,-1.269,0.051,200.868033,-0.3066691729323308,0.2997231986627148,-1.216,0.071,122.28018499999999,3.5217593984962394,55.47291473263859,-406.72,165.65,2054615.2936999998,7.340496240601504,35.94528701444374,-57.01,171.36,895054.4515000001,1.6943308270676671,50.99641073507505,-160.5,137.3,1731330.6021000003
pull,sai,17,-0.5603972809667673,0.46814980449509985,-1.103,0.728,352.984591,-0.5604697885196376,0.15477536053668364,-1.298,-0.268,223.810149,-0.3056374622356495,0.2578073855081789,-1.131,0.155,105.83983599999999,3.215407854984895,41.08567698398611,-175.12,154.55,1124322.066,6.6745921450151044,29.313613328012437,-55.97,119.82,598340.8266,3.0358308157099714,44.68764675666099,-121.16,125.58,1328105.7514
