gesture,person,trial,mmwave_range_mean,mmwave_range_std,mmwave_range_min,mmwave_range_max,mmwave_range_energy,mmwave_doppler_mean,mmwave_doppler_std,mmwave_doppler_min,mmwave_doppler_max,mmwave_doppler_energy,mmwave_angle_mean,mmwave_angle_std,mmwave_angle_min,mmwave_angle_max,mmwave_angle_energy,mmwave_elevation_mean,mmwave_elevation_std,mmwave_elevation_min,mmwave_elevation_max,mmwave_elevation_energy,mmwave_point_count_mean,mmwave_point_count_std,mmwave_point_count_min,mmwave_point_count_max,mmwave_point_count_energy
raise_arms,sai,18,1.1400198711803244,0.2174129216689946,0.6228812144554642,2.7394831700546707,565.7037477817539,0.0,0.0,0.0,0.0,0.0,16.904328245945706,13.778207996154542,-25.460221314218344,62.51430119613576,199750.0381934294,0.0,0.0,0.0,0.0,0.0,5.0,1.4960264830861913,1.0,9.0,2288.0
raise_arms,sai,19,1.2720559765886734,0.2761020038226387,0.6720723565214157,2.6513556081475476,757.3783496681585,0.0,0.0,0.0,0.0,0.0,5.5586589960545885,22.243831058406773,-35.90654541373471,62.86818422449125,234981.95936524414,0.0,0.0,0.0,0.0,0.0,7.095238095238095,1.293626448305345,4.0,11.0,3277.0
raise_arms,sai,20,1.307722989478448,0.3766369813606427,0.6085797164316293,2.663798717751355,764.873866003768,0.0,0.0,0.0,0.0,0.0,0.6629889188213401,24.381341345208245,-31.567145787666412,59.41087499690235,245689.3057204909,0.0,0.0,0.0,0.0,0.0,7.9423076923076925,1.7030906468768154,4.0,12.0,3431.0
soli,sai,1,0.6666287252127205,0.41157224258638664,0.09146136095780115,1.593625547106825,453.5875348601337,0.0,0.0,0.0,0.0,0.0,6.346937675964941,21.475241049090158,-68.34401096157751,69.65354060194552,370586.0314285625,0.0,0.0,0.0,0.0,0.0,8.032608695652174,1.9474123687184048,4.0,13.0,6285.0
soli,sai,2,0.5870583584721234,0.39598226888037286,0.0914648568397468,1.5901434263889012,283.81474201211176,0.0,0.0,0.0,0.0,0.0,6.894556704081519,24.14726318838366,-56.68294660181817,69.54867621649073,356933.8811053331,0.0,0.0,0.0,0.0,0.0,8.202898550724637,1.7493660147253807,1.0,12.0,4854.0
soli,sai,3,0.6496010743532381,0.3922158906210826,0.09144807538760394,2.701222388899345,490.59426127939787,0.0,0.0,0.0,0.0,0.0,4.71733913726595,23.608458173974498,-65.90673358840822,69.29989712405728,493829.92317681824,0.0,0.0,0.0,0.0,0.0,8.52,2.4919069003476033,3.0,13.0,7880.0
soli,sai,4,0.6835629162914814,0.43100341236435774,0.09147394550754359,1.839174681559912,731.3848662384714,0.0,0.0,0.0,0.0,0.0,-0.061822337505575246,21.760335452638778,-63.94740179334917,68.94642623894264,530337.9435343167,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.9720265943665387,4.0,14.0,10920.0
soli,sai,5,0.6253673775269083,0.39210259551210863,0.09145908856288025,2.2363132197145976,365.5801263313663,0.0,0.0,0.0,0.0,0.0,1.4027116000758444,23.102867311397468,-40.971348972163845,69.65354060194552,359461.4622313277,0.0,0.0,0.0,0.0,0.0,9.067567567567568,2.189230897166925,6.0,14.0,6439.0
soli,sai,6,0.6436366263723249,0.4002340223549792,0.09149002324648903,1.8823848265714005,427.9692576965033,0.0,0.0,0.0,0.0,0.0,2.6600052389580706,22.38786491866703,-41.23299230222666,69.54867621649073,378677.6319983859,0.0,0.0,0.0,0.0,0.0,8.465909090909092,1.9537194343352307,4.0,12.0,6643.0
soli,sai,7,0.6462589292554829,0.4182113975978101,0.09145366954713402,2.663405363984401,400.5647306648541,0.0,0.0,0.0,0.0,0.0,1.2093601319890508,23.81941542117773,-52.145479126429315,69.54867621649073,384527.12158438726,0.0,0.0,0.0,0.0,0.0,9.52112676056338,2.566628494543412,4.0,15.0,6904.0
